id,text,label,departure,destination
64202,Existe-t-il un TER pour Bordeaux ?,VALID,,Bordeaux
64203,Affiche une place entre Albert et Lyon,VALID,Albert,Lyon
64204,"bonjour grégoire, comment ça va ?",INVALID,,
64205,a quelle heure part un voyage à destination de lille ?,VALID,,Lille
64206,cherche une liaison entre lill eet bordeaux,VALID,Lille,Bordeaux
64207,billet marseille depuis paris,VALID,Paris,Marseille
64208,Réserve moi une place pour Lyon en provenance de Lille,VALID,Lille,Lyon
64209,Existe-t-il un aller jusqu'à Lyon ?,VALID,,Lyon
64210,je m'appelle bordeaux,INVALID,,
64211,Quel temps fait-il à Lille ?,INVALID,,
64212,quels sont les un billet pour albert ?,VALID,,Albert
64213,La ville de Marseille est belle,INVALID,,
64214,Je souhaite un voyage du côté de Albert en direction de Lille,VALID,Albert,Lille
64215,trouve-moi un aller entre toulouse et lille,VALID,Toulouse,Lille
64216,lyon - toulouse,VALID,Lyon,Toulouse
64217,"je dois aller à toulouse pour une réunion, je pars de lille",VALID,Lille,Toulouse
64218,une liaison jusqu'à lyon depuis albert,VALID,Albert,Lyon
64219,je voudrais une pizza,INVALID,,
64220,Je cherche un billet depuis Toulouse à destination de Bordeaux,VALID,Toulouse,Bordeaux
64221,Lille - Paris,VALID,Lille,Paris
64222,train Lille Paris,VALID,Lille,Paris
64223,Quel temps faiti-l à Lille ?,INVALID,,
64224,billet paris depuis toulouse,VALID,Toulouse,Paris
64225,Donne-moi un TGV entre Toulouse et Albert,VALID,Toulouse,Albert
64226,paris  -toulouse,VALID,Paris,Toulouse
64227,un trajet en direction de marseille depuis paris,VALID,Paris,Marseille
64228,J'aimerais une liaison de Marseille à destination de Lille,VALID,Marseille,Lille
64229,reserve moi une place pour albert en provenance de bordeaux,VALID,Bordeaux,Albert
64230,Albert - Lyon,VALID,Albert,Lyon
64231,"Je dois aller à Bordeaux pour une réunion, je pars de Albert",VALID,Albert,Bordeaux
64232,est-ce qu'il y a un trajet pour albert ?,VALID,,Albert
64233,Raconte moi une blague,INVALID,,
64234,Existe-t-il une liaison en direction de Albert ?,VALID,,Albert
64235,un billet au albert venant de bordeaux,VALID,Bordeaux,Albert
64236,"je dois aller à paris pour une réunion, je pars de lyon",VALID,Lyon,Paris
64237,Je m'appelle Marseille,INVALID,,
64238,quels sont les un ter pour toulouse ?,VALID,,Toulouse
64239,Je voudrais un trajet venant de Paris à Lille,VALID,Paris,Lille
64240,une place à destination de bordeaux partant de paris,VALID,Paris,Bordeaux
64241,Go pour une liaison entre Paris et Bordeaux,VALID,Paris,Bordeaux
64242,train toulouse lille,VALID,Toulouse,Lille
64243,cherche un billet entre toulouse et albert,VALID,Toulouse,Albert
64244,billet Bordeaux depuis Toulouse,VALID,Toulouse,Bordeaux
64245,quels sont les un voyage au albert ?,VALID,,Albert
64246,go pour un voyage entre lille et bordeaux,VALID,Lille,Bordeaux
64247,réserve moi une place pour paris en provenance de lyon,VALID,Lyon,Paris
64248,marseille - paris,VALID,Marseille,Paris
64249,Donne-moi un train entre Bordeaux et Marseille,VALID,Bordeaux,Marseille
64250,train lyon toulouse,VALID,Lyon,Toulouse
64251,Quel temps fait-il à Marseille ?,INVALID,,
64252,trouve-moi une liaison entre albert et marseille,VALID,Albert,Marseille
64253,reserve moi une place pour toulouse en provenance de lille,VALID,Lille,Toulouse
64254,cherche un billet entre bordeaux et marseille,VALID,Bordeaux,Marseille
64255,j'aimerais un tgv du côté de marseille à destination de toulouse,VALID,Marseille,Toulouse
64256,"Je dois aller à Lyon pour une réunion, je pars de Paris",VALID,Paris,Lyon
64257,j'aimerais un tg vau départ de paris à marseille,VALID,Paris,Marseille
64258,"je dois aller à bordeaux pour une réunion, je pars de lille",VALID,Lille,Bordeaux
64259,Quels sont les un TGV pour Lille ?,VALID,,Lille
64260,j esouhaite un aller depuis marseille jusqu'à albert,VALID,Marseille,Albert
64261,"Je dois aller à Lille pour une réunion, je pars de Toulouse",VALID,Toulouse,Lille
64262,billet Albert depuis Toulouse,VALID,Toulouse,Albert
64263,Existe-t-il un voyage a destination de Lyon ?,VALID,,Lyon
64264,Bordeaux - Lille,VALID,Bordeaux,Lille
64265,billet Marseille depuis Toulouse,VALID,Toulouse,Marseille
64266,"Je doi saller à Albert pour une réunion, je pars de Marseille",VALID,Marseille,Albert
64267,un aller en direction de paris depuis lyon,VALID,Lyon,Paris
64268,billet Marseille depuis Lille,VALID,Lille,Marseille
64269,Albert - Toulouse,VALID,Albert,Toulouse
64270,un voyage au Marseille de Toulouse,VALID,Toulouse,Marseille
64271,j'aimerais une liaison au départ de lille à lyon,VALID,Lille,Lyon
64272,je vodurais une pizza,INVALID,,
64273,train toulouse bordeaux,VALID,Toulouse,Bordeaux
64274,Réserve moi une place pour Bordeaux en provenance de Albert,VALID,Albert,Bordeaux
64275,"je dois aller à lille pour une réunion, je pars de bordeaux",VALID,Bordeaux,Lille
64276,train toulouse bordeaux,VALID,Toulouse,Bordeaux
64277,C'est quoi le sens de la vie ?,INVALID,,
64278,Trouve-moi une liaison entre Lyon et Marseille,VALID,Lyon,Marseille
64279,Paris - Lyon,VALID,Paris,Lyon
64280,Je cherche mon ami Alex,INVALID,,
64281,"je dois aller à paris pour une réunion, je pars de lille",VALID,Lille,Paris
64282,je 'mappelle marseille,INVALID,,
64283,train marseille albert,VALID,Marseille,Albert
64284,a quelle heure part un ter a destination de toulouse ?,VALID,,Toulouse
64285,obrdeaux - toulouse,VALID,Bordeaux,Toulouse
64286,"Je dois aller à Bordeaux pour une réunion, je pars de Marseille",VALID,Marseille,Bordeaux
64287,Reserve moi une place pour Lyon en provenance de Toulouse,VALID,Toulouse,Lyon
64288,lyon - marseille,VALID,Lyon,Marseille
64289,a quelle heure part un trajet vers bordeaux ?,VALID,,Bordeaux
64290,je m'appelle lyon,INVALID,,
64291,Recherche un trajet de Toulouse vers Lyon,VALID,Toulouse,Lyon
64292,Reserve moi une place pour Lyon en provenance de Bordeaux,VALID,Bordeaux,Lyon
64293,"Je dois aller à Lyon pour une réunion, je pars de Bordeaux",VALID,Bordeaux,Lyon
64294,train Bordeaux Albert,VALID,Bordeaux,Albert
64295,go pour une liaison entre lille et lyon,VALID,Lille,Lyon
64296,affiche un ter entre paris et bordeaux,VALID,Paris,Bordeaux
64297,Je cherche mon ami Maggie,INVALID,,
64298,C'est quoi le sens de la vie ?,INVALID,,
64299,rséerve moi une place pour paris en provenance de lyon,VALID,Lyon,Paris
64300,cherche une place entre lille et lyon,VALID,Lille,Lyon
64301,raconte moi une blague,INVALID,,
64302,train Marseille Lille,VALID,Marseille,Lille
64303,train albert lille,VALID,Albert,Lille
64304,"Bonjour Joséphine, comment ça va ?",INVALID,,
64305,un voyage pour lille en partant de marseille,VALID,Marseille,Lille
64306,je cherche un alle rde albert jusqu'à paris,VALID,Albert,Paris
64307,train Albert Toulouse,VALID,Albert,Toulouse
64308,La ville de Toulouse est belle,INVALID,,
64309,"Bonjour Alice, commetn ca va ?",INVALID,,
64310,Donne-moi un TER entre Bordeaux et Lyon,VALID,Bordeaux,Lyon
64311,un ter jusqu'à marseille partant de lille,VALID,Lille,Marseille
64312,billet marseille depuis albert,VALID,Albert,Marseille
64313,billet Albert depuis Marseille,VALID,Marseille,Albert
64314,bille tAlbert depuis Lille,VALID,Lille,Albert
64315,billet Bordeaux depuis Toulouse,VALID,Toulouse,Bordeaux
64316,un TER au Paris du côté de Albert,VALID,Albert,Paris
64317,il me faut un train en partant de bordeaux en direction de lille,VALID,Bordeaux,Lille
64318,Je veux un TGV partant de Paris a Albert,VALID,Paris,Albert
64319,"Je dois aller à Lille pour une réunion, je pars de Bordeaux",VALID,Bordeaux,Lille
64320,"bonjour alphonse, comment ça va ?",INVALID,,
64321,quels sont les un trajet pour bordeaux ?,VALID,,Bordeaux
64322,albert - lyon,VALID,Albert,Lyon
64323,"je dois aller à albert pour une réunion, je pars de lille",VALID,Lille,Albert
64324,raconte moi une blague,INVALID,,
64325,Est-ce qu'il y a un voyage a Marseille ?,VALID,,Marseille
64326,Est-ce qu'il y a un aller-simple en direction de Bordeaux ?,VALID,,Bordeaux
64327,A quelle heure part un train vers Albert ?,VALID,,Albert
64328,il habite à albert,INVALID,,
64329,réserve moi une place pour albert en provenance de bordeaux,VALID,Bordeaux,Albert
64330,sors-moi un ter entre albert et toulouse,VALID,Albert,Toulouse
64331,réserve moi une place pour albert en provenance de bordeaux,VALID,Bordeaux,Albert
64332,une liaison jusqu'à bordeaux du côté de albert,VALID,Albert,Bordeaux
64333,existe-t-il un voyage à paris ?,VALID,,Paris
64334,train Toulouse Marseille,VALID,Toulouse,Marseille
64335,Go pour un train entre Toulouse et Paris,VALID,Toulouse,Paris
64336,Je voudrais un TGV venant de Lyon a Lille,VALID,Lyon,Lille
64337,Je cherche un trajet du côté de Marseille pour Paris,VALID,Marseille,Paris
64338,train Marseille Lille,VALID,Marseille,Lille
64339,ibllet lille depuis bordeaux,VALID,Bordeaux,Lille
64340,Raconte moi une blague,INVALID,,
64341,"je dois aller à toulouse pour une réunion, je pars de lyon",VALID,Lyon,Toulouse
64342,Je voudrais une pizza,INVALID,,
64343,trouve-moi un aller-simple entre lyon et toulouse,VALID,Lyon,Toulouse
64344,Quels sontl es un aller en direction de Lille ?,VALID,,Lille
64345,une place vers Paris au depart de Marseille,VALID,Marseille,Paris
64346,Marseille - Paris,VALID,Marseille,Paris
64347,billet albert depuis bordeaux,VALID,Bordeaux,Albert
64348,"Je dois aller a Albert pour une reunion, je pars de Paris",VALID,Paris,Albert
64349,je souhaite une liaison depuis lyon vers albret,VALID,Lyon,Albert
64350,donne-moi un trajet entre toulouse et albert,VALID,Toulouse,Albert
64351,A quelle heure part un aller-simple à Bordeaux ?,VALID,,Bordeaux
64352,trainP aris Bordeaux,VALID,Paris,Bordeaux
64353,Réserve moi une place pour Marseille en provenance de Toulouse,VALID,Toulouse,Marseille
64354,Je voudrais une pizza,INVALID,,
64355,J'ai besoin de un voyage de Bordeaux à Lille,VALID,Bordeaux,Lille
64356,train bordeaux toulouse,VALID,Bordeaux,Toulouse
64357,train marseille paris,VALID,Marseille,Paris
64358,un billet pour lille depuis toulouse,VALID,Toulouse,Lille
64359,Trouve-moi un aller-simple entre Marseille et Albert,VALID,Marseille,Albert
64360,recherche un aller venant de albert jusqu'à lyon,VALID,Albert,Lyon
64361,"Je dois aller à Paris pour une réunion, je pars de Lyon",VALID,Lyon,Paris
64362,Affiche un TGV entre Paris et Toulouse,VALID,Paris,Toulouse
64363,train Paris Lille,VALID,Paris,Lille
64364,réserve moi une place pour toulouse en provenance de lille,VALID,Lille,Toulouse
64365,"Je dois aller à Bordeaux pour une réunion, j epars de Albert",VALID,Albert,Bordeaux
64366,C'est quoi le sens de la vie ?,INVALID,,
64367,train Marseille Bordeaux,VALID,Marseille,Bordeaux
64368,existe-t-il une liaison vers marseille ?,VALID,,Marseille
64369,réserve moi une place pour albert en provenance de paris,VALID,Paris,Albert
64370,Existe-t-il un billet pour Lille ?,VALID,,Lille
64371,albert - bordeaux,VALID,Albert,Bordeaux
64372,J'aimerais une liaison du cote de Marseille en direction de Paris,VALID,Marseille,Paris
64373,train Lille Toulouse,VALID,Lille,Toulouse
64374,billet Toulouse depuis Lille,VALID,Lille,Toulouse
64375,y a-t-il un ter a paris ?,VALID,,Paris
64376,"Je dois aller à Toulouse pour une réunion, je pars de Lyon",VALID,Lyon,Toulouse
64377,train marseille lyon,VALID,Marseille,Lyon
64378,"bonjour anne, comment ça va ?",INVALID,,
64379,"je dois aller à toulouse pour une réunion, je pars de paris",VALID,Paris,Toulouse
64380,Marseille - Albert,VALID,Marseille,Albert
64381,go pour une place entre lyon et lille,VALID,Lyon,Lille
64382,je cherche mon ami margaux,INVALID,,
64383,train Toulouse Paris,VALID,Toulouse,Paris
64384,"Je dois aller a Lyon pour une reunion, je pars de Paris",VALID,Paris,Lyon
64385,"je dois aller à lille pour une réunion, je pars de lyon",VALID,Lyon,Lille
64386,billet paris depuis lyon,VALID,Lyon,Paris
64387,train Bordeaux Paris,VALID,Bordeaux,Paris
64388,donne-moi un ter entre lyon et lille,VALID,Lyon,Lille
64389,c'est quoi le sens de la vie? ,INVALID,,
64390,A quelle heure part une liaison à destination de Paris ?,VALID,,Paris
64391,je cherche mon ami éléonore,INVALID,,
64392,J'aimerais une liaison de Bordeaux à destination de Toulouse,VALID,Bordeaux,Toulouse
64393,L aville de Marseille est belle,INVALID,,
64394,train paris lille,VALID,Paris,Lille
64395,a quelle heure part une liaison pour marseille ?,VALID,,Marseille
64396,"Je dois aller a Paris pour une reunion, je pars de Marseille",VALID,Marseille,Paris
64397,billet Lyon depuis Toulouse,VALID,Toulouse,Lyon
64398,billet Paris depuis Toulouse,VALID,Toulouse,Paris
64399,un trajet a lille du cote de toulouse,VALID,Toulouse,Lille
64400,"Je dois aller à Paris pour une réunion, je pars de Bordeaux",VALID,Bordeaux,Paris
64401,"Je dois aller à Albert pour une réunion, je pars de Lyon",VALID,Lyon,Albert
64402,"Bonjour David, comment ça va ?",INVALID,,
64403,reserve moi une place pour marseille en provenance de bordeaux,VALID,Bordeaux,Marseille
64404,train Bordeaux Lille,VALID,Bordeaux,Lille
64405,train Toulouse Lyon,VALID,Toulouse,Lyon
64406,un tgv a destination de toulouse venant de lille,VALID,Lille,Toulouse
64407,un billet jusqu'a paris partant de lille,VALID,Lille,Paris
64408,cherche un aller-simple entre paris et albert,VALID,Paris,Albert
64409,Sors-moi une liaison entre Marseille et Lille,VALID,Marseille,Lille
64410,billet albert depuis paris,VALID,Paris,Albert
64411,Je cherche un TGV de Marseille vers Bordeaux,VALID,Marseille,Bordeaux
64412,un aller-simple pour Marseille de Toulouse,VALID,Toulouse,Marseille
64413,un voyage au Albert du cote de Marseille,VALID,Marseille,Albert
64414,existe-t-il une liaison pour toulouse ?,VALID,,Toulouse
64415,j'ai besoin de une liiason venant de albert a lyon,VALID,Albert,Lyon
64416,Affiche un TGV entre Bordeaux et Lille,VALID,Bordeaux,Lille
64417,billet Bordeaux depuis Albert,VALID,Albert,Bordeaux
64418,Existe-t-il un aller au Lille ?,VALID,,Lille
64419,train Bordeaux Toulouse,VALID,Bordeaux,Toulouse
64420,train albert toulouse,VALID,Albert,Toulouse
64421,Il habite à Lyon,INVALID,,
64422,"Je dois aller à Lyon pour une réunion, je pars de Toulouse",VALID,Toulouse,Lyon
64423,"je dois aller a paris pour une reunion, je pars de lyon",VALID,Lyon,Paris
64424,Il me faut un train du côté de Albert au Marseille,VALID,Albert,Marseille
64425,"je dois aller à marseille pour une réunion, je pars de toulouse",VALID,Toulouse,Marseille
64426,un aller-simple vers Marseille au départ de Bordeaux,VALID,Bordeaux,Marseille
64427,Lille - Lyon,VALID,Lille,Lyon
64428,"Je dois aller à Marseille pour une réunion, je pars de Lille",VALID,Lille,Marseille
64429,Marseille - Albert,VALID,Marseille,Albert
64430,train Toulouse Albetr,VALID,Toulouse,Albert
64431,illle - paris,VALID,Lille,Paris
64432,Albert - Pairs,VALID,Albert,Paris
64433,il habite à bordeaux,INVALID,,
64434,Marseille - Albert,VALID,Marseille,Albert
64435,Recherche un train de Toulouse jusqu'à Albert,VALID,Toulouse,Albert
64436,billet bordeaux depuis marseille,VALID,Marseille,Bordeaux
64437,Affiche un trajet entre Toulouse et Lille,VALID,Toulouse,Lille
64438,Je cherche mon ami Monique,INVALID,,
64439,Pourriez-vous me trouver une liaison depuis Lyon pour Toulouse,VALID,Lyon,Toulouse
64440,"Bonjour Victor, comment ça va ?",INVALID,,
64441,A quelle heure part un TGV vers Albert ?,VALID,,Albert
64442,raconte moi une blague,INVALID,,
64443,albert - lille,VALID,Albert,Lille
64444,Réserve moi une place pour Paris en provenance de Lyon,VALID,Lyon,Paris
64445,je m'appelle lille,INVALID,,
64446,je voudrais une pizza,INVALID,,
64447,Sors-moi un TGV entre Lille et Marseille,VALID,Lille,Marseille
64448,Recherche un TER partant de Bordeaux jusqu'à Toulouse,VALID,Bordeaux,Toulouse
64449,il me faut un trajet partant de paris vers marseille,VALID,Paris,Marseille
64450,paris - llile,VALID,Paris,Lille
64451,C'est quoi le sens de la vie ?,INVALID,,
64452,donne-moi un billet entre marseille et albert,VALID,Marseille,Albert
64453,train Paris Albert,VALID,Paris,Albert
64454,un aller à Paris venant de Albert,VALID,Albert,Paris
64455,la ville de lyon est belle,INVALID,,
64456,une place à marseille partant de toulouse,VALID,Toulouse,Marseille
64457,train lille toulouse,VALID,Lille,Toulouse
64458,y a-t-il un aller en direction de toulouse ?,VALID,,Toulouse
64459,cherche une liaison entre toulouse et lyon,VALID,Toulouse,Lyon
64460,Trouve-moi un TER entre Bordeaux et Lille,VALID,Bordeaux,Lille
64461,réserve moi une place pour lille en provenance de toulouse,VALID,Toulouse,Lille
64462,il habite à toulouse,INVALID,,
64463,Je cherche mon ami Camille,INVALID,,
64464,lyon - bordeaux,VALID,Lyon,Bordeaux
64465,Je cherche mon ami Aimé,INVALID,,
64466,A quelle heure part une place pour Lyon ?,VALID,,Lyon
64467,Je m'appelle Paris,INVALID,,
64468,Existe-t-il une place en direction de Paris ?,VALID,,Paris
64469,Marseille - Bordeaux,VALID,Marseille,Bordeaux
64470,train bordeaux marseille,VALID,Bordeaux,Marseille
64471,"je dois aller a albert pour une reunion, je pars de bordeaux",VALID,Bordeaux,Albert
64472,un TGV au Lyon venant de Toulouse,VALID,Toulouse,Lyon
64473,billet Paris depuis Toulouse,VALID,Toulouse,Paris
64474,Pourriez-vous me trouver un billet au depart de Toulouse au Paris,VALID,Toulouse,Paris
64475,"bonjour monique, comment ça va ?",INVALID,,
64476,Je voudrais une pizza,INVALID,,
64477,Albert - Bordeaux,VALID,Albert,Bordeaux
64478,quel temps fait-il à marseille ?,INVALID,,
64479,trouve-moi un billet entre lille et albert,VALID,Lille,Albert
64480,go pour un tgv entre paris et albert,VALID,Paris,Albert
64481,billet toulouse depius marseille,VALID,Marseille,Toulouse
64482,a quelle heure part un aller-simple à destination de paris ?,VALID,,Paris
64483,billet Marseille depuis Bordeaux,VALID,Bordeaux,Marseille
64484,billet Lille depuis Albert,VALID,Albert,Lille
64485,Y a-t-il un TGV en direction de Marseille ?,VALID,,Marseille
64486,"Je dois aller a Bordeaux pour une reunion, je pars de Lyon",VALID,Lyon,Bordeaux
64487,train paris lyon,VALID,Paris,Lyon
64488,Quels sont les un train jusqu'a Lille ?,VALID,,Lille
64489,quel temps fait-il a marseille ?,INVALID,,
64490,je cherche un voyage partant de paris jusqu'à bordeaux,VALID,Paris,Bordeaux
64491,je veux un trajet du côté de paris à destination de lyon,VALID,Paris,Lyon
64492,Quels sont les un train au Toulous e?,VALID,,Toulouse
64493,Trouve-moi une place entre Lyon et Lille,VALID,Lyon,Lille
64494,billet bordeaux depuis paris,VALID,Paris,Bordeaux
64495,reserve moi une place pour bordeaux en provenance de toulouse,VALID,Toulouse,Bordeaux
64496,C'est quoi le sens de la vie ?,INVALID,,
64497,"je dois aller à marseille pour une réunion, je pars de paris",VALID,Paris,Marseille
64498,go pour un tgv entre lyon et toulouse,VALID,Lyon,Toulouse
64499,une place en direction de Marseille du côté de Lyon,VALID,Lyon,Marseille
64500,réserve moi une place pour paris en provenance de lille,VALID,Lille,Paris
64501,un train a destination de lyon au depart de albert,VALID,Albert,Lyon
64502,train Paris Lyon,VALID,Paris,Lyon
64503,Je voudrais une pizza,INVALID,,
64504,billet marseille depuis bordeaux,VALID,Bordeaux,Marseille
64505,pourriez-vous me trouver un trajet partant de toulouse à paris,VALID,Toulouse,Paris
64506,affiche un aller entre lille et toulouse,VALID,Lille,Toulouse
64507,donne-moi un tgv entre albert et marseille,VALID,Albert,Marseille
64508,trouve-moi un billet entre lyon et bordeaux,VALID,Lyon,Bordeaux
64509,billet Toulouse depuis Lyon,VALID,Lyon,Toulouse
64510,Quel temps fait-il à Bordeaux ?,INVALID,,
64511,je cherche un tgv en partant de albert au marseille,VALID,Albert,Marseille
64512,un aller-simple a destination de toulouse venant de albert,VALID,Albert,Toulouse
64513,je cherche mon ami anne,INVALID,,
64514,réserve moi une place pour lille en provenance de albert,VALID,Albert,Lille
64515,sors-moi une place entre lille et toulouse,VALID,Lille,Toulouse
64516,quel temps fait-il à lille ?,INVALID,,
64517,Je cherche mon ami Julien,INVALID,,
64518,un billte à bordeaux venant de marseille,VALID,Marseille,Bordeaux
64519,quels sont les un voyage jusqu'a ablert ?,VALID,,Albert
64520,un voyage vers Albert venant de Lille,VALID,Lille,Albert
64521,billet lille depuis albert,VALID,Albert,Lille
64522,reserve moi une place pour lille en provenance de toulouse,VALID,Toulouse,Lille
64523,un trajet vers Lilled e Toulouse,VALID,Toulouse,Lille
64524,reserve moi une place pour lille en provenance de bordeaux,VALID,Bordeaux,Lille
64525,Existe-t-il une liaison à Albert ?,VALID,,Albert
64526,Lilel - Paris,VALID,Lille,Paris
64527,c'est quoi le sens de la vie ?,INVALID,,
64528,réserve moi une place pour lyon en provenance de lille,VALID,Lille,Lyon
64529,billet Bordeaux depuis Lyon,VALID,Lyon,Bordeaux
64530,Affiche un TER entre Paris et Albert,VALID,Paris,Albert
64531,je m'appelle lyon,INVALID,,
64532,Y a-t-il un TGV en direction de Albert? ,VALID,,Albert
64533,il habite a lille,INVALID,,
64534,Reserve moi une place pour Marseille en provenance de Bordeaux,VALID,Bordeaux,Marseille
64535,Existe-t-il un aller-simple à Toulouse ?,VALID,,Toulouse
64536,Paris - Bordeaux,VALID,Paris,Bordeaux
64537,je voudrais une pizza,INVALID,,
64538,billet lille depuis lyon,VALID,Lyon,Lille
64539,billet Bordeaux depuis Toulouse,VALID,Toulouse,Bordeaux
64540,Réserve moi une place pour Paris en provenance de Bordeaux,VALID,Bordeaux,Paris
64541,Existe-ti-l un aller-simple au Albert ?,VALID,,Albert
64542,Reserve moi une place pour Paris en provenance de Marseille,VALID,Marseille,Paris
64543,je voudrais un train partant de marseille vers albert,VALID,Marseille,Albert
64544,Je voudrais une pizza,INVALID,,
64545,Cherche une liaison entre Lille et Paris,VALID,Lille,Paris
64546,A quelle heure part un trajet pour Toulouse ?,VALID,,Toulouse
64547,Sors-moi un voyage entre Toulouse et Lille,VALID,Toulouse,Lille
64548,sors-moi une place entre bordeaux et lille,VALID,Bordeaux,Lille
64549,J'ai besoin de un voyage en partant de Lille pour Marseille,VALID,Lille,Marseille
64550,"Je dois aller a Lyon pour une reunion, je pars de Bordeaux",VALID,Bordeaux,Lyon
64551,bordeaux - albert,VALID,Bordeaux,Albert
64552,train Bordeaux Toulouse,VALID,Bordeaux,Toulouse
64553,trouve-moi un aller-simple entre marseille et bordeaux,VALID,Marseille,Bordeaux
64554,train Bordeaux Lyon,VALID,Bordeaux,Lyon
64555,j'aimerais une place au depart de lille au bordeaux,VALID,Lille,Bordeaux
64556,réserve moi une place pour marseille en provenance de lyon,VALID,Lyon,Marseille
64557,Je m'appelle Lyon,INVALID,,
64558,Je cherche mon ami Emmanuelle,INVALID,,
64559,donne-moi un aller entre paris et lille,VALID,Paris,Lille
64560,y a-t-il un voyage à destination de albert ?,VALID,,Albert
64561,Je m'appelle Lille,INVALID,,
64562,"Je dois aller à Albert pour une réunion, je pars de Paris",VALID,Paris,Albert
64563,un ter au paris en partant de brodeaux,VALID,Bordeaux,Paris
64564,lille - lyon,VALID,Lille,Lyon
64565,billet yLon depuis Marseille,VALID,Marseille,Lyon
64566,un TGV a destination de Albert depuis Bordeaux,VALID,Bordeaux,Albert
64567,réserve moi une place pour bordeaux en provenance de paris,VALID,Paris,Bordeaux
64568,réserve moi une place pour paris en provenance de albert,VALID,Albert,Paris
64569,un aller-simple pour Toulouse au départ de Lille,VALID,Lille,Toulouse
64570,est-ce qu'il y a un billet au lille ?,VALID,,Lille
64571,Affiche un laler-simple entre Albert et Toulouse,VALID,Albert,Toulouse
64572,La ville de Albert est belle,INVALID,,
64573,Sors-moi un TGV entre Marseille et Toulouse,VALID,Marseille,Toulouse
64574,toulouse - marseille,VALID,Toulouse,Marseille
64575,il habite à toulouse,INVALID,,
64576,go pour un tgv entre bordeaux et lyon,VALID,Bordeaux,Lyon
64577,un billet au toulouse venant de marseille,VALID,Marseille,Toulouse
64578,train marseille toulouse,VALID,Marseille,Toulouse
64579,billet Bordeaux depuis Toulouse,VALID,Toulouse,Bordeaux
64580,un billet a destination de lille de paris,VALID,Paris,Lille
64581,un trajet pour albert du côté de bordeaux,VALID,Bordeaux,Albert
64582,Toulouse - Lille,VALID,Toulouse,Lille
64583,"Je dois aller à Albert pour une réunion, je pars de Toulouse",VALID,Toulouse,Albert
64584,Reserve moi une place pour Lyon en provenance de Paris,VALID,Paris,Lyon
64585,"Je dois aller aA lbert pour une reunion, je pars de Paris",VALID,Paris,Albert
64586,quels sont les un trajet pour paris ?,VALID,,Paris
64587,Marseille - Toulouse,VALID,Marseille,Toulouse
64588,"je dois aller à albert pour une réunion, je pars de lille",VALID,Lille,Albert
64589,"bonjour marianne, comment ça va ?",INVALID,,
64590,Je veux un voyage venant de Bordeaux en direction de Lyon,VALID,Bordeaux,Lyon
64591,C'est quoi le sens de la vie ?,INVALID,,
64592,donne-moi une place entre albert et toulouse,VALID,Albert,Toulouse
64593,Raconte moi une blague,INVALID,,
64594,quels sont les une place jusqu'a bordeaux ?,VALID,,Bordeaux
64595,Est-ce qu'il y a un train au Toulouse ?,VALID,,Toulouse
64596,bordeaux - toulouse,VALID,Bordeaux,Toulouse
64597,"je dois aller à marseille opur une réunion, je pars de bordeaux",VALID,Bordeaux,Marseille
64598,reserve moi une place pour bordeaux en provenance de paris,VALID,Paris,Bordeaux
64599,train Albert Bordeaux,VALID,Albert,Bordeaux
64600,il habite a toulouse,INVALID,,
64601,billet marseille depuis lyon,VALID,Lyon,Marseille
64602,go pour une liaison entre toulouse et paris,VALID,Toulouse,Paris
64603,"Je dois aller à Bordeaux pour une réunion, je pars de Lyon",VALID,Lyon,Bordeaux
64604,trouve-moi un train entre albert et lyon,VALID,Albert,Lyon
64605,Réserve moi une place pour Paris en provenance de Bordeaux,VALID,Bordeaux,Paris
64606,Je voudrais une pizza,INVALID,,
64607,une liaison jusqu'a bordeaux venant de lille,VALID,Lille,Bordeaux
64608,Paris - Albert,VALID,Paris,Albert
64609,Marseille - Toulouse,VALID,Marseille,Toulouse
64610,marseille - bordeaux,VALID,Marseille,Bordeaux
64611,billet Marseille depuis Bordeaux,VALID,Bordeaux,Marseille
64612,je souhaite un trajet de bordeaux a destination de paris,VALID,Bordeaux,Paris
64613,Reserve moi une place pour Lille en provenance de Paris,VALID,Paris,Lille
64614,go pour un voyage entrep aris et marseille,VALID,Paris,Marseille
64615,Je veux une place venant de Paris jusqu'à Bordeaux,VALID,Paris,Bordeaux
64616,train marseille albert,VALID,Marseille,Albert
64617,"Je dois aller à Albert pour une réunion, je pars de Lille",VALID,Lille,Albert
64618,Cherche un aller entre Lyon et Toulouse,VALID,Lyon,Toulouse
64619,paris - lyon,VALID,Paris,Lyon
64620,train Paris Lille,VALID,Paris,Lille
64621,train Toulouse Bordeaux,VALID,Toulouse,Bordeaux
64622,Je cherche un train venant de Marseille jusqu'à Bordeaux,VALID,Marseille,Bordeaux
64623,Raconte moi une blague,INVALID,,
64624,une liaison en direction de Marseille partant de Lyon,VALID,Lyon,Marseille
64625,Reserve moi une place pour Albert en provenance de Marseille,VALID,Marseille,Albert
64626,je voudrais une pizza,INVALID,,
64627,une liaison au paris du cote de lyon,VALID,Lyon,Paris
64628,Raconte moi une blague,INVALID,,
64629,il habite àm arseille,INVALID,,
64630,réserve moi une place pour albert en provenance de toulouse,VALID,Toulouse,Albert
64631,je m'appelle lyon,INVALID,,
64632,billet lille edpuis albert,VALID,Albert,Lille
64633,la ville de marseille est belle,INVALID,,
