sentence_id,sentence,intent,language,departure,destination,intermediate
BASE097321,Can you help me,NOT_TRIP,ENGLISH,,,
BASE037451,Me rendre de Barenton-Bugny a Vendôme - Villiers-sur-Loir TGV,TRIP,FRENCH,Barenton-Bugny,Vendôme - Villiers-sur-Loir TGV,
BASE028139,Duree du trajet Manduel-Redessan a Labergement-Sainte-Marie,TRIP,FRENCH,Manduel-Redessan,Labergement-Sainte-Marie,
BASE077303,Quel train,NOT_TRIP,FRENCH,,,
BASE042627,Hop Dourdan La Forêt a Mauzac-et-Grand-Castang,TRIP,FRENCH,Dourdan La Forêt,Mauzac-et-Grand-Castang,
BASE037941,Comment ca s'appelle euh Cap-d'Ail,TRIP,FRENCH,Cap-d'Ail,Croix Sainte,
BASE053814,Agay,TRIP,FRENCH,,Agay,
BASE069932,Hello train from Montereau to La Chapelle-Saint-Mesmin,TRIP,ENGLISH,Montereau,La Chapelle-Saint-Mesmin,
BASE007033,Le prix pour Boisleux-au-Mont Ermont Halte,TRIP,FRENCH,Boisleux-au-Mont,Ermont Halte,
BASE053599,Bar-le-Duc direction Champbenoist - Poigny,TRIP,FRENCH,Bar-le-Duc,Champbenoist - Poigny,
BASE084170,N'oubliez pas de vous abonner,NOT_TRIP,FRENCH,,,
BASE068543,How do I get from Lucé to Delle,TRIP,ENGLISH,Lucé,Delle,
BASE044617,C'est euh de Rang-du-Fliers - Verton - Berck a Franconville - Le Plessis-Bouchard,TRIP,FRENCH,Rang-du-Fliers - Verton - Berck,Franconville - Le Plessis-Bouchard,
BASE066571,Billet pour...,TRIP,FRENCH,,,
BASE058366,De Chauny vers Mouroux avec correspondance a Châteauneuf-sur-Cher,TRIP,FRENCH,Chauny,Mouroux,Châteauneuf-sur-Cher
BASE052200,Le Puy-en-Velay puis Banyuls-sur-Mer,TRIP,FRENCH,Le Puy-en-Velay,Banyuls-sur-Mer,
BASE066195,Billet pour...,TRIP,FRENCH,,,
BASE004024,Serait-il possible d'avoir un train de Orgerus - Béhoust a Saint-Clément - Laronxe,TRIP,FRENCH,Orgerus - Béhoust,Saint-Clément - Laronxe,
BASE059281,Euh de Saint-Hilaire-de-Riez a Vendenheim en passant par Meudon,TRIP,FRENCH,Saint-Hilaire-de-Riez,Vendenheim,Meudon
BASE079950,Quoi,NOT_TRIP,FRENCH,,,
BASE012538,Du coup je vais de Contrexéville a La Couronne Carro,TRIP,FRENCH,Contrexéville,La Couronne Carro,
BASE092955,Copyright 2024,NOT_TRIP,FRENCH,,,
BASE022212,Allez on y va de Noisy-le-Sec a Saint-Marcel,TRIP,FRENCH,Noisy-le-Sec,Saint-Marcel,
BASE012142,Euh bon Saillans a Chabris,TRIP,FRENCH,Saillans,Chabris,
BASE037880,Je veux me rendre a Louvres en partant de Chartres,TRIP,FRENCH,Chartres,Louvres,
BASE021401,S'il vous plait un trajet de Briouze a Mulhouse Musées,TRIP,FRENCH,Briouze,Mulhouse Musées,
BASE017785,Putain faut y aller de Dardilly Les Mouilles a Mareuil-sur-Ourcq,TRIP,FRENCH,Dardilly Les Mouilles,Mareuil-sur-Ourcq,
BASE060599,S'il vous plait de Peyrehorade a Sessenheim via Malling,TRIP,FRENCH,Peyrehorade,Sessenheim,Malling
BASE060536,Comment aller de Bagnols-sur-Cèze a Cernay (Haut-Rhin) en passant par La Cave,TRIP,FRENCH,Bagnols-sur-Cèze,Cernay (Haut-Rhin),La Cave
BASE035097,Vas-y Villefranche-sur-Cher a Saint-Martin d'Étampes,TRIP,FRENCH,Villefranche-sur-Cher,Saint-Martin d'Étampes,
BASE013930,Duree du trajet Noisy-le-Roi a Le Chénay Gagny,TRIP,FRENCH,Noisy-le-Roi,Le Chénay Gagny,
BASE080714,Je suis perdu,NOT_TRIP,FRENCH,,,
BASE073893,I need un train de Mézériat a Trouville - Deauville,TRIP,UNKNOWN,Mézériat,Trouville - Deauville,
BASE014360,Je dois me rendre a Pont de la Deûle,TRIP,FRENCH,,Pont de la Deûle,
BASE077759,Rennes me manque,NOT_TRIP,FRENCH,,,
BASE048530,Ben je veux aller de Gan a Pierrefitte - Stains,TRIP,FRENCH,Gan,Pierrefitte - Stains,
BASE085527,La mer a Nice est belle,NOT_TRIP,FRENCH,,,
BASE052180,Millau puis Avallon,TRIP,FRENCH,Millau,Avallon,
BASE065381,Euh de Naucelle a Morlaix en passant par Rives,TRIP,FRENCH,Naucelle,Morlaix,Rives
BASE058143,Euh de Lons-le-Saunier a Livron-sur-Drôme en passant par Bois-le-Roi,TRIP,FRENCH,Lons-le-Saunier,Livron-sur-Drôme,Bois-le-Roi
BASE044800,Euh billet Bourg-en-Bresse Montlouis-sur-Loire,TRIP,FRENCH,Bourg-en-Bresse,Montlouis-sur-Loire,
BASE081591,De rien,NOT_TRIP,FRENCH,,,
BASE095200,Mon train a du retard,NOT_TRIP,FRENCH,,,
BASE028138,Combien de temps de Pierre-Buffière a Sainte-Maure - Noyant,TRIP,FRENCH,Pierre-Buffière,Sainte-Maure - Noyant,
BASE085233,Coucou,NOT_TRIP,FRENCH,,,
BASE014773,Faut y aller de Pontrieux Halte a Sainte-Pazanne,TRIP,FRENCH,Pontrieux Halte,Sainte-Pazanne,
BASE042341,Le plus tot possible de Saint-Fons a Viroflay Rive Gauche,TRIP,FRENCH,Saint-Fons,Viroflay Rive Gauche,
BASE017867,Quel TER de Dardilly Les Mouilles a Vern-sur-Seiche,TRIP,FRENCH,Dardilly Les Mouilles,Vern-sur-Seiche,
BASE033494,Duree du trajet Vierzon Forges a Mériel,TRIP,FRENCH,Vierzon Forges,Mériel,
BASE008475,Euh en fait de Lille Porte de Douai a Noisy-le-Roi,TRIP,FRENCH,Lille Porte de Douai,Noisy-le-Roi,
BASE090089,J'aime les trains,NOT_TRIP,FRENCH,,,
BASE044182,Il y a des correspondances de Laissey a Ytrac,TRIP,FRENCH,Laissey,Ytrac,
BASE086012,Mon frere travaille a Toulouse,NOT_TRIP,FRENCH,,,
BASE062835,Trajet Champagne-sur-Oise Anizy - Pinon Saint-Béron - La Bridoire,TRIP,FRENCH,Champagne-sur-Oise,Saint-Béron - La Bridoire,Anizy - Pinon
BASE074411,Merci beaucoup,NOT_TRIP,FRENCH,,,
BASE045050,Dis donc Châteauneuf-sur-Charente a Persan - Beaumont,TRIP,FRENCH,Châteauneuf-sur-Charente,Persan - Beaumont,
BASE012600,Moi j'vais de Bailleul-Sir-Berthoult a Die,TRIP,FRENCH,Bailleul-Sir-Berthoult,Die,
BASE074801,J'ai oublie mes bagages,NOT_TRIP,FRENCH,,,
BASE055074,Amifontaine Condé-sur-Huisne,TRIP,FRENCH,Amifontaine,Condé-sur-Huisne,
BASE094418,Merci beaucoup,NOT_TRIP,FRENCH,,,
BASE002652,Du coup Laroque-Timbaut vers Monts,TRIP,FRENCH,Laroque-Timbaut,Monts,
BASE028197,Je voudrais euh enfin de La Bassée - Violaines a Rosny-sous-Bois,TRIP,FRENCH,La Bassée - Violaines,Rosny-sous-Bois,
BASE005842,Il faut combien de temps de Corrèze a Saint-Nom-la-Bretèche Forêt de Marly T13,TRIP,FRENCH,Corrèze,Saint-Nom-la-Bretèche Forêt de Marly T13,
BASE082358,Quel est ton nom,NOT_TRIP,FRENCH,,,
BASE060908,Hmm Bantzenheim puis euh Saint-Louis puis Carbonne,TRIP,FRENCH,Bantzenheim,Carbonne,Saint-Louis
BASE036114,S'il vous plait un trajet de Jouy a Nancy,TRIP,FRENCH,Jouy,Nancy,
BASE088485,Un billet pour,NOT_TRIP,FRENCH,,,
BASE082184,C'est pas terrible,NOT_TRIP,FRENCH,,,
BASE078020,Comment ca marche,NOT_TRIP,FRENCH,,,
BASE057359,La Grande-Paroisse puis Pouilly-sur-Loire puis Thésée,TRIP,FRENCH,La Grande-Paroisse,Thésée,Pouilly-sur-Loire
BASE078869,Je suis ne a Lille,NOT_TRIP,FRENCH,,,
BASE071633,Un billete de Albi a Boulogne-sur-Mer,TRIP,SPANISH,Albi,Boulogne-sur-Mer,
BASE017305,Donc voila Ecully - Tassin Magnette,TRIP,FRENCH,Ecully - Tassin,Magnette,
BASE004691,Urgent de Presles Courcelles a Lutzelhouse,TRIP,FRENCH,Presles Courcelles,Lutzelhouse,
BASE067719,Reserve from Neufchâteau to Le Cateau-Cambrésis,TRIP,ENGLISH,Neufchâteau,Le Cateau-Cambrésis,
BASE033749,Du coup je vais de Hendaye a Strasbourg Roethig,TRIP,FRENCH,Hendaye,Strasbourg Roethig,
BASE082984,Ou est le guichet,NOT_TRIP,FRENCH,,,
BASE083807,Quoi,NOT_TRIP,FRENCH,,,
BASE089337,Ca va bien,NOT_TRIP,FRENCH,,,
BASE080141,Quelle voie pour le train,NOT_TRIP,FRENCH,,,
BASE035560,Je trace de Byans-sur-Doubs a Ennevelin,TRIP,FRENCH,Byans-sur-Doubs,Ennevelin,
BASE082028,Y a-t-il un restaurant,NOT_TRIP,FRENCH,,,
BASE073713,I want partir de Survilliers - Fosses,TRIP,UNKNOWN,Survilliers - Fosses,Mont-de-Marsan,
BASE077502,Y a-t-il un restaurant,NOT_TRIP,FRENCH,,,
BASE089863,Qu'est-ce que tu peux faire,NOT_TRIP,FRENCH,,,
BASE005548,Je file de La Hisse a Caen,TRIP,FRENCH,La Hisse,Caen,
BASE027180,Quel TER de Romorantin-Lanthenay a Joigny-sur-Meuse,TRIP,FRENCH,Romorantin-Lanthenay,Joigny-sur-Meuse,
BASE053762,Savenay - Brunoy,TRIP,FRENCH,Savenay,Brunoy,
BASE070191,Traveling from Pérenchies to Aguilcourt - Variscourt,TRIP,ENGLISH,Pérenchies,Aguilcourt - Variscourt,
BASE058324,Genre Mareil-Marly Bouchain Fretin,TRIP,FRENCH,Mareil-Marly,Fretin,Bouchain
BASE018393,Tiens Eu vers Neuville-sur-Sarthe,TRIP,FRENCH,Eu,Neuville-sur-Sarthe,
BASE091569,Bonne journee,NOT_TRIP,FRENCH,,,
BASE010493,Enfin bref Yffiniac Saint-Chamond,TRIP,FRENCH,Yffiniac,Saint-Chamond,
BASE000432,Allez hop de Réaumont - Saint-Cassien a Saint-Martin d'Étampes,TRIP,FRENCH,Réaumont - Saint-Cassien,Saint-Martin d'Étampes,
BASE032785,Je vous remercie de Tincques a Ozoir-la-Ferrière,TRIP,FRENCH,Tincques,Ozoir-la-Ferrière,
BASE066390,Je voudrais aller de Par...,TRIP,FRENCH,,,
BASE089930,Mon train a du retard,NOT_TRIP,FRENCH,,,
BASE013335,Quand part le prochain train de Les Laumes Alésia a Rambouillet,TRIP,FRENCH,Les Laumes Alésia,Rambouillet,
BASE099382,aaaaaaaa,UNKNOWN,UNKNOWN,,,
BASE084976,Je suis perdu,NOT_TRIP,FRENCH,,,
BASE028596,Cordialement de Audun-le-Tiche a Rougemont Chanteloup,TRIP,FRENCH,Audun-le-Tiche,Rougemont Chanteloup,
BASE035763,Moi je vais de Juziers a Sain-Bel,TRIP,FRENCH,Juziers,Sain-Bel,
BASE055511,Le Fauga direction Chenevières,TRIP,FRENCH,Le Fauga,Chenevières,
BASE053094,TER Saint-Julien-du-Sault,TRIP,FRENCH,,Saint-Julien-du-Sault,
BASE028201,Le prochain train pour Cenon,TRIP,FRENCH,,Cenon,
BASE051451,Arcachon,TRIP,FRENCH,,Arcachon,
BASE006868,Le plus rapide de Besançon Franche-Comté TGV a Tracy - Sancerre,TRIP,FRENCH,Besançon Franche-Comté TGV,Tracy - Sancerre,
BASE018266,J'aimerais aller de Montigny - Beauchamp a Bretoncelles,TRIP,FRENCH,Montigny - Beauchamp,Bretoncelles,
BASE061319,Faut que j'aille de Nice Riquier a Clion-sur-Seugne via Chelles - Gournay,TRIP,FRENCH,Nice Riquier,Clion-sur-Seugne,Chelles - Gournay
BASE006378,Y a-t-il un train de Lourdes a Naucelle ?,TRIP,FRENCH,Lourdes,Naucelle,
BASE035587,Ouais donc Vallon-en-Sully a Évian-les-Bains,TRIP,FRENCH,Vallon-en-Sully,Évian-les-Bains,
BASE067398,Take me from Saint-Pierre-Quiberon to Chartres,TRIP,ENGLISH,Saint-Pierre-Quiberon,Chartres,
BASE048603,N'importe quel train pour Limoux Flassian,TRIP,FRENCH,,Limoux Flassian,
BASE054955,Le Lioran Urt,TRIP,FRENCH,Le Lioran,Urt,
BASE087697,Comment ca marche,NOT_TRIP,FRENCH,,,
BASE029248,Juste Les Grésillons Le Cailar,TRIP,FRENCH,Les Grésillons,Le Cailar,
BASE010665,Je file a Sélestat,TRIP,FRENCH,,Sélestat,
BASE026779,Attends euh Villetaneuse Université Courcay - Tauxigny,TRIP,FRENCH,Villetaneuse Université,Courcay - Tauxigny,
BASE061366,Train de Kogenheim a Lisle-sur-Tarn passant par Hoffen,TRIP,FRENCH,Kogenheim,Lisle-sur-Tarn,Hoffen
BASE054825,Villepinte,TRIP,FRENCH,,Villepinte,
BASE007471,Moi je vais de Culoz a Plestan,TRIP,FRENCH,Culoz,Plestan,
BASE083456,Aucune idee,NOT_TRIP,FRENCH,,,
BASE004195,Rapide Chamelet a Oderen,TRIP,FRENCH,Chamelet,Oderen,
BASE007539,Hmm voyons Donzère a Belfort - Montbéliard TGV,TRIP,FRENCH,Donzère,Belfort - Montbéliard TGV,
BASE045137,Allez hop de Caffiers a Saint-Dié-des-Vosges,TRIP,FRENCH,Caffiers,Saint-Dié-des-Vosges,
BASE062008,Ben Lyon Perrache puis Belleville puis Faubourg d'Orléans,TRIP,FRENCH,Lyon Perrache,Faubourg d'Orléans,Belleville
BASE031897,Vas-y Épanvilliers a Les Noues,TRIP,FRENCH,Épanvilliers,Les Noues,
BASE047437,Euh bon Bréval a Allassac,TRIP,FRENCH,Bréval,Allassac,
BASE090197,Salut,NOT_TRIP,FRENCH,,,
BASE041556,Lundi de Raismes a Vénissieux,TRIP,FRENCH,Raismes,Vénissieux,
BASE059218,Teting-sur-Nied Béthune via Combourg,TRIP,FRENCH,Teting-sur-Nied,Béthune,Combourg
BASE030156,Allez on y va de Moreuil a Montgeroult - Courcelles,TRIP,FRENCH,Moreuil,Montgeroult - Courcelles,
BASE045409,Je veux prendre le train de Turckheim a Brélidy - Plouëc,TRIP,FRENCH,Turckheim,Brélidy - Plouëc,
BASE061887,Je voudrais euh de Rombas - Clouange a La Bernerie-en-Retz via Namps - Quevauvillers,TRIP,FRENCH,Rombas - Clouange,La Bernerie-en-Retz,Namps - Quevauvillers
BASE027146,C'est bon Berlaimont a Gaillac,TRIP,FRENCH,Berlaimont,Gaillac,
BASE063729,Train de Couilly - Saint-Germain - Quincy a Vannes passant par Viarmes,TRIP,FRENCH,Couilly - Saint-Germain - Quincy,Vannes,Viarmes
BASE097721,Like and subscribe,NOT_TRIP,ENGLISH,,,
BASE022613,Alors euh Saint-Rambert-en-Bugey a Saint-Michel - Valloire,TRIP,FRENCH,Saint-Rambert-en-Bugey,Saint-Michel - Valloire,
BASE044370,Combien de temps de Saint-Jodard a Évry-Courcouronnes,TRIP,FRENCH,Saint-Jodard,Évry-Courcouronnes,
BASE008825,Tiens Morez vers Montmélian,TRIP,FRENCH,Morez,Montmélian,
BASE018035,Je voudrais aller a Saint-Dizier,TRIP,FRENCH,,Saint-Dizier,
BASE064712,Je voudrais aller de Allée Royale a Argenteuil en passant par Varades - Saint-Florent le Vieil,TRIP,FRENCH,Allée Royale,Argenteuil,Varades - Saint-Florent le Vieil
BASE010336,Comment ca s'appelle euh Châteauneuf-sur-Charente,TRIP,FRENCH,Châteauneuf-sur-Charente,Onville,
BASE036158,Un train de Neuville-sur-Sarthe a Uzerche,TRIP,FRENCH,Neuville-sur-Sarthe,Uzerche,
BASE068331,I want a train from Melun to Saint-Jean-de-Losne,TRIP,ENGLISH,Melun,Saint-Jean-de-Losne,
BASE037207,Ah Audruicq vers Montreuil-sur-Thérain,TRIP,FRENCH,Audruicq,Montreuil-sur-Thérain,
BASE012870,Je dois me rendre de Saint-Piat a Rothau,TRIP,FRENCH,Saint-Piat,Rothau,
BASE036874,Le prix pour Châbons Fouday,TRIP,FRENCH,Châbons,Fouday,
BASE009512,Maintenant de Denain a Montville,TRIP,FRENCH,Denain,Montville,
BASE002121,Je voudrais me rendre a Val d'Argenteuil depuis Lathus-Saint-Rémy,TRIP,FRENCH,Lathus-Saint-Rémy,Val d'Argenteuil,
BASE005606,Je souhaiterais me rendre de Rodez a Chemillé-en-Anjou,TRIP,FRENCH,Rodez,Chemillé-en-Anjou,
BASE033144,Je voudrais me rendre a Dole depuis Valdahon,TRIP,FRENCH,Valdahon,Dole,
BASE030693,Duree du trajet Coursan a Ondres,TRIP,FRENCH,Coursan,Ondres,
BASE044993,Style Gignac - Cressensac Alençon,TRIP,FRENCH,Gignac - Cressensac,Alençon,
BASE093200,Parle plus fort,NOT_TRIP,FRENCH,,,
BASE054008,Clermont La Rotonde Pont de Dore,TRIP,FRENCH,Clermont La Rotonde,Pont de Dore,
BASE076164,Y a-t-il du wifi,NOT_TRIP,FRENCH,,,
BASE030361,Auriez-vous un train de Woincourt a Champagne-Ardenne TGV,TRIP,FRENCH,Woincourt,Champagne-Ardenne TGV,
BASE043504,Donc voila Parent - Coudes - Champeix Itxassou,TRIP,FRENCH,Parent - Coudes - Champeix,Itxassou,
BASE008714,Je file de Le Molay-Littry a Louverné,TRIP,FRENCH,Le Molay-Littry,Louverné,
BASE058744,C'est possible de passer par Rouessé-Vassé pour aller de Oyonnax a Cavaillon,TRIP,FRENCH,Oyonnax,Cavaillon,Rouessé-Vassé
BASE000924,Bon bon Dieulouard Champagné,TRIP,FRENCH,Dieulouard,Champagné,
BASE092284,Wifi gratuit,NOT_TRIP,FRENCH,,,
BASE098272,I don't understand,NOT_TRIP,ENGLISH,,,
BASE031981,Ce soir Milly-sur-Thérain a Arcachon,TRIP,FRENCH,Milly-sur-Thérain,Arcachon,
BASE008446,Mariage a Pontchaillou je pars de Fépin,TRIP,FRENCH,Fépin,Pontchaillou,
BASE080039,La SNCF c'est pas mal,NOT_TRIP,FRENCH,,,
BASE094008,Rendez-vous sur notre site,NOT_TRIP,FRENCH,,,
BASE069096,Ticket from Péreire - Levallois to Franconville - Le Plessis-Bouchard please,TRIP,ENGLISH,Péreire - Levallois,Franconville - Le Plessis-Bouchard,
BASE001956,Hmm voyons Angers Saint-Laud a Ancy-sur-Moselle,TRIP,FRENCH,Angers Saint-Laud,Ancy-sur-Moselle,
BASE052818,TGV Foëcy,TRIP,FRENCH,,Foëcy,
BASE064179,De Rothau a Saint-Laurent-du-Var en passant par Joncet,TRIP,FRENCH,Rothau,Saint-Laurent-du-Var,Joncet
BASE081096,Hello,NOT_TRIP,FRENCH,,,
BASE062865,Hmm Nogent - Le Perreux puis euh Morlaix puis Conflans - Jarny,TRIP,FRENCH,Nogent - Le Perreux,Conflans - Jarny,Morlaix
BASE048636,J'dois partir de Habsheim pour Vernouillet - Verneuil,TRIP,FRENCH,Habsheim,Vernouillet - Verneuil,
BASE063430,"Je pars de Urmatt, je passe par Arnèke et j'arrive a Boissise-le-Roi",TRIP,FRENCH,Urmatt,Boissise-le-Roi,Arnèke
BASE081488,Il fait beau aujourd'hui,NOT_TRIP,FRENCH,,,
BASE038678,J'aimerais un billet de Sainte-Gauburge a Morgny-la-Pommeraye,TRIP,FRENCH,Sainte-Gauburge,Morgny-la-Pommeraye,
BASE000577,Ca s'rait bien d'aller de Montreuil sur Mer a Boisleux-au-Mont,TRIP,FRENCH,Montreuil sur Mer,Boisleux-au-Mont,
BASE080442,Coucou,NOT_TRIP,FRENCH,,,
BASE095034,Ou sont les consignes,NOT_TRIP,FRENCH,,,
BASE074325,Troyes est un prenom original,NOT_TRIP,FRENCH,,,
BASE050605,Mundolsheim vers La Chapelle Centre,TRIP,FRENCH,Mundolsheim,La Chapelle Centre,
BASE064170,En gros Pins-Justaret a Saint-Aubin-sur-Scie via Essonnes Robinson,TRIP,FRENCH,Pins-Justaret,Saint-Aubin-sur-Scie,Essonnes Robinson
BASE027244,Par ou passer de Chantenay a La Jonchère-Saint-Maurice,TRIP,FRENCH,Chantenay,La Jonchère-Saint-Maurice,
BASE029609,Un billet pour Valence d'Agen,TRIP,FRENCH,,Valence d'Agen,
BASE055737,Trilport direction Uckange,TRIP,FRENCH,Trilport,Uckange,
BASE038278,Ah oui Cramoisy Morières-lès-Avignon,TRIP,FRENCH,Cramoisy,Morières-lès-Avignon,
BASE011958,Pour le travail je dois aller de Merxheim a Montsûrs,TRIP,FRENCH,Merxheim,Montsûrs,
BASE043641,Pendant les fetes de Corrèze a Tourville-la-Rivière,TRIP,FRENCH,Corrèze,Tourville-la-Rivière,
BASE008044,Peu importe je veux aller a Amagne - Lucquy,TRIP,FRENCH,,Amagne - Lucquy,
BASE087581,Quel train,NOT_TRIP,FRENCH,,,
BASE017442,Hop Dettwiller a Mérens-les-Vals,TRIP,FRENCH,Dettwiller,Mérens-les-Vals,
BASE054224,Direct Bogny-sur-Meuse,TRIP,FRENCH,,Bogny-sur-Meuse,
BASE054446,TER Byans-sur-Doubs,TRIP,FRENCH,,Byans-sur-Doubs,
BASE036756,Je voudrais reserver de Mulhouse Dornach a Mouroux,TRIP,FRENCH,Mulhouse Dornach,Mouroux,
BASE059767,En gros Théoule-sur-Mer a Tours via Pagny-sur-Moselle,TRIP,FRENCH,Théoule-sur-Mer,Tours,Pagny-sur-Moselle
BASE093507,N'oubliez pas de vous abonner,NOT_TRIP,FRENCH,,,
BASE064348,Je veux faire Teillé Mullerhof Varilhes,TRIP,FRENCH,Teillé,Varilhes,Mullerhof
BASE021452,Je file a Carbonne,TRIP,FRENCH,,Carbonne,
BASE038988,Allez hop de Saint-Pierre-d'Aurillac a Wallers,TRIP,FRENCH,Saint-Pierre-d'Aurillac,Wallers,
BASE086009,Tu comprends,NOT_TRIP,FRENCH,,,
BASE005964,En gros Mérignac Arlac a Varades - Saint-Florent le Vieil,TRIP,FRENCH,Mérignac Arlac,Varades - Saint-Florent le Vieil,
BASE033791,Hop Dourdan a Limay,TRIP,FRENCH,Dourdan,Limay,
BASE029781,Si possible de Vic-le-Comte a Toury,TRIP,FRENCH,Vic-le-Comte,Toury,
BASE030151,Merci de me trouver un trajet de Sennecey-le-Grand a Saint-Émilion,TRIP,FRENCH,Sennecey-le-Grand,Saint-Émilion,
BASE007663,Prendre le train de Houilles - Carrières-sur-Seine a Verneuil-l'Étang,TRIP,FRENCH,Houilles - Carrières-sur-Seine,Verneuil-l'Étang,
BASE060224,Genre Chézy-sur-Marne Saint-Aubin-sur-Scie Arches,TRIP,FRENCH,Chézy-sur-Marne,Arches,Saint-Aubin-sur-Scie
BASE074486,Je suis ne a Lille,NOT_TRIP,FRENCH,,,
BASE045197,On va de Andelot-en-Montagne a Bellegarde-sur-Valserine,TRIP,FRENCH,Andelot-en-Montagne,Bellegarde-sur-Valserine,
BASE034450,Bonjour je voudrais aller de Fougeray - Langon a Saint-Georges-de-Luzençon,TRIP,FRENCH,Fougeray - Langon,Saint-Georges-de-Luzençon,
BASE092865,La SNCF c'est pas mal,NOT_TRIP,FRENCH,,,
BASE063944,Euh alors de Vittel a Illfurth euh en passant par Saumur,TRIP,FRENCH,Vittel,Illfurth,Saumur
BASE023925,La je voudrais partir de Voves pour Mareil-Marly,TRIP,FRENCH,Voves,Mareil-Marly,
BASE012900,C'est possible Montmélian Cenon,TRIP,FRENCH,Montmélian,Cenon,
BASE018944,On va a Montereau,TRIP,FRENCH,,Montereau,
BASE025250,Le meilleur trajet de La Bastide - Saint-Laurent-les-Bains a Montgeroult - Courcelles,TRIP,FRENCH,La Bastide - Saint-Laurent-les-Bains,Montgeroult - Courcelles,
BASE054534,TER Fouquereuil,TRIP,FRENCH,,Fouquereuil,
BASE087137,Comment tu t'appelles,NOT_TRIP,FRENCH,,,
BASE062321,"Je pars de Graffenwald, je passe par Billy-Montigny et j'arrive a L'Aiguille",TRIP,FRENCH,Graffenwald,L'Aiguille,Billy-Montigny
BASE043867,Style Luc-en-Diois Gravigny Balizy,TRIP,FRENCH,Luc-en-Diois,Gravigny Balizy,
BASE059197,Ben Paris Montparnasse puis Rive-de-Gier puis Coarraze - Nay,TRIP,FRENCH,Paris Montparnasse,Coarraze - Nay,Rive-de-Gier
BASE096821,I don't understand,NOT_TRIP,ENGLISH,,,
BASE022669,Je me casse de Bretigny - Norges pour Montmédy,TRIP,FRENCH,Bretigny - Norges,Montmédy,
BASE081528,Visitez notre site web,NOT_TRIP,FRENCH,,,
BASE036837,Voyager de Houilles - Carrières-sur-Seine vers Royan,TRIP,FRENCH,Houilles - Carrières-sur-Seine,Royan,
BASE006642,Combien de temps de Rive-de-Gier a Groisy - Thorens-Glières,TRIP,FRENCH,Rive-de-Gier,Groisy - Thorens-Glières,
BASE094359,Hello,NOT_TRIP,FRENCH,,,
BASE018620,Maintenant de Einvaux a Portet Saint-Simon,TRIP,FRENCH,Einvaux,Portet Saint-Simon,
BASE018088,Maintenant de Remise à Jorelle a Dompierre Sept Fons,TRIP,FRENCH,Remise à Jorelle,Dompierre Sept Fons,
BASE091911,Excuse-moi,NOT_TRIP,FRENCH,,,
BASE031229,Un train pour Messac - Guipry,TRIP,FRENCH,,Messac - Guipry,
BASE060062,De Orchamps a Boulouris sur Mer en passant par Viry-Noureuil,TRIP,FRENCH,Orchamps,Boulouris sur Mer,Viry-Noureuil
BASE043060,Bon euh je pars de Verneuil-l'Étang pour Saint-Georges-de-Reneins,TRIP,FRENCH,Verneuil-l'Étang,Saint-Georges-de-Reneins,
BASE047109,Pour le travail je dois aller de Villeneuve-lès-Maguelone a Kerhostin,TRIP,FRENCH,Villeneuve-lès-Maguelone,Kerhostin,
BASE086564,C'est quoi ce service,NOT_TRIP,FRENCH,,,
BASE006359,C'est possible d'aller de Aubigné-Racan a Drefféac,TRIP,FRENCH,Aubigné-Racan,Drefféac,
BASE022028,Je voyage de Bruges a Hargicourt - Pierrepont,TRIP,FRENCH,Bruges,Hargicourt - Pierrepont,
BASE053736,Direct Elne,TRIP,FRENCH,,Elne,
BASE041401,De Mont-Dauphin - Guillestre a Firminy,TRIP,FRENCH,Mont-Dauphin - Guillestre,Firminy,
BASE012081,Visite a Leval je pars de Libercourt,TRIP,FRENCH,Libercourt,Leval,
BASE059939,Trajet La Bastide - Saint-Laurent-les-Bains Puteaux Malling,TRIP,FRENCH,La Bastide - Saint-Laurent-les-Bains,Malling,Puteaux
BASE058949,Je veux faire Assat Sorgues - Châteauneuf-du-Pape Landévant,TRIP,FRENCH,Assat,Landévant,Sorgues - Châteauneuf-du-Pape
BASE053456,Vers Cornil,TRIP,FRENCH,,Cornil,
BASE023405,Bonne journee et de Ingersheim - Cité Scolaire a Paris Gare du Nord,TRIP,FRENCH,Ingersheim - Cité Scolaire,Paris Gare du Nord,
BASE001469,Ben je veux aller de Cerizay a Pontrieux Halte,TRIP,FRENCH,Cerizay,Pontrieux Halte,
BASE097370,Where is the exit,NOT_TRIP,ENGLISH,,,
BASE065442,C'est possible de passer par Fresnoy-le-Grand pour aller de Saint-Marcellin a Chambly,TRIP,FRENCH,Saint-Marcellin,Chambly,Fresnoy-le-Grand
BASE008858,Direction Escalquens au depart de Vieilleville,TRIP,FRENCH,Vieilleville,Escalquens,
BASE052434,Thiennes vers Tournay,TRIP,FRENCH,Thiennes,Tournay,
BASE004928,Quel train de Lépanges a Aubin ?,TRIP,FRENCH,Lépanges,Aubin,
BASE013905,Euh en fait de Chambéry - Challes-les-Eaux a Drefféac,TRIP,FRENCH,Chambéry - Challes-les-Eaux,Drefféac,
BASE008646,Je vais a Weyersheim,TRIP,FRENCH,,Weyersheim,
BASE040710,Simple Illfurth a Prunay,TRIP,FRENCH,Illfurth,Prunay,
BASE062286,Train de Rosult a Varetz passant par La Poterie,TRIP,FRENCH,Rosult,Varetz,La Poterie
