id,text,label,departure,destination
41931,billet Rive-de-Gier depuis Cordes - iVndrac,VALID,Cordes - Vindrac,Rive-de-Gier
41932,La Brohinière - Sillé-le-Guillaume,VALID,La Brohinière,Sillé-le-Guillaume
41933,je veux un voyage depuis ruffec à destination de les cabannes,VALID,Ruffec,Les Cabannes
41934,Je cherche un billet de Chabenet au Livron-sur-Drome,VALID,Chabenet,Livron-sur-Drôme
41935,gannes - lurbe-saint-christau,VALID,Gannes,Lurbe-Saint-Christau
41936,raconte moi une blague,INVALID,,
41937,train ris-orangis le quesnoy,VALID,Ris-Orangis,Le Quesnoy
41938,un tgv pour sainte-colombe septveilles de herny,VALID,Herny,Sainte-Colombe Septveilles
41939,billet Savenay depuis La Cave,VALID,La Cave,Savenay
41940,Trouve-moi un aller entre Chenonceaux et Lentilly Charpenay,VALID,Chenonceaux,Lentilly Charpenay
41941,je voudrais une pizza,INVALID,,
41942,Je m'appelle Garges - Sarcelles,INVALID,,
41943,"bonjour lorraine, comment ça va ?",INVALID,,
41944,train fontaines-d'ozillac champagney,VALID,Fontaines-d'Ozillac,Champagney
41945,train paulhaguet vierzy,VALID,Paulhaguet,Vierzy
41946,cherche une liaison entre limersheim e tbrétigny-sur-orge,VALID,Limersheim,Brétigny-sur-Orge
41947,train Villefranche-de-Rouergue Arleux,VALID,Villefranche-de-Rouergue,Arleux
41948,Pourriez-vous me trouver un TGV du côté de Neussargues vers La Courneuve - Aubervilliers,VALID,Neussargues,La Courneuve - Aubervilliers
41949,réservem oi une place pour sarrance en provenance de templeuve,VALID,Templeuve,Sarrance
41950,train Montsurs Quillan,VALID,Montsûrs,Quillan
41951,train saint-maixent-l'ecole villeneuve triage,VALID,Saint-Maixent-L'École,Villeneuve Triage
41952,quels sont les un train jusqu'à torpes - boussières ?,VALID,,Torpes - Boussières
41953,Est-ce qu'il y a un voyage jusqu'a Moirans La Galifette ?,VALID,,Moirans La Galifette
41954,un train vers hatrize au départ de vidauban,VALID,Vidauban,Hatrize
41955,je cherche mon ami franck,INVALID,,
41956,reserve moi une place pour bar-le-duc en rpovenance de creches-sur-saone,VALID,Crêches-sur-Saône,Bar-le-Duc
41957,Existe-t-il un TGV à destination de Buzy en Béarn ?,VALID,,Buzy en Béarn
41958,Je veux une place venant de Collonges - Fontaines à Cavaillon,VALID,Collonges - Fontaines,Cavaillon
41959,un aller à destination de onzain - chaumont-sur-loire au départ de la ciotat - ceyreste,VALID,La Ciotat - Ceyreste,Onzain - Chaumont-sur-Loire
41960,Rungis La Fraternelle - Beauvoisin,VALID,Rungis La Fraternelle,Beauvoisin
41961,billetE rmont - Eaubonne depuis Thiviers,VALID,Thiviers,Ermont - Eaubonne
41962,existe-t-il un tgv à savenay ?,VALID,,Savenay
41963,un aller au L'Aigle en partant de Vendome - Villiers-sur-Loir TGV,VALID,Vendôme - Villiers-sur-Loir TGV,L'Aigle
41964,Sors-moi un trajet entre Rosa Parks et Auneau,VALID,Rosa Parks,Auneau
41965,"Je dois aller a Pleudihen-sur-Rance pour une reunion, je pars de Gestel",VALID,Gestel,Pleudihen-sur-Rance
41966,Maisons-Laffitte - Longwy,VALID,Maisons-Laffitte,Longwy
41967,je veux un tgv venant de bischoffsheim jusqu'à le bugue,VALID,Bischoffsheim,Le Bugue
41968,Réserve moi une place pour Beaulieu-sur-Mer en provenance de Carpentras,VALID,Carpentras,Beaulieu-sur-Mer
41969,vignols-st-solve - pontorson - mont-saint-michel,VALID,Vignols-St-Solve,Pontorson - Mont-Saint-Michel
41970,train fépin mont-dauphin - guillestre,VALID,Fépin,Mont-Dauphin - Guillestre
41971,Je cherche mon ami Bertrand,INVALID,,
41972,reserve moi une place pour dives-sur-mer port guillaume en provenance de geispolsheim,VALID,Geispolsheim,Dives-sur-Mer Port Guillaume
41973,"Je dois aller à Aubiet pour une réunion, je pars de Vitré",VALID,Vitré,Aubiet
41974,Reserve moi une palce pour Ranguin en provenance de Degagnac,VALID,Dégagnac,Ranguin
41975,"Bonjour Alexandria, comment ca va ?",INVALID,,
41976,Resevre moi une place pour Contrexeville en provenance de Bogny-sur-Meuse,VALID,Bogny-sur-Meuse,Contrexéville
41977,train Carnoles Colmar Mésanges,VALID,Carnoles,Colmar Mésanges
41978,un trajet vers Bréval du côté de Moûteirs - Salins - Brides-les-Bains,VALID,Moûtiers - Salins - Brides-les-Bains,Bréval
41979,"je dois aller à aubrives pour une réunion, je pars de amiens",VALID,Amiens,Aubrives
41980,raconte moi une blague,INVALID,,
41981,réserve moi une place pour serquigny en provenance de remy,VALID,Remy,Serquigny
41982,j'aimerais une liaison en partant de aguilcourt - variscourt à destination de avoudrey,VALID,Aguilcourt - Variscourt,Avoudrey
41983,un TGV pour La Suze-sur-Sarthe depuis Gourland,VALID,Gourland,La Suze-sur-Sarthe
41984,chaville rive droite - morez,VALID,Chaville Rive Droite,Morez
41985,C'est quoi le sens de la vie ?,INVALID,,
41986,Y -at-il une place jusqu'a Reuilly ?,VALID,,Reuilly
41987,avrechy - pontchaillou,VALID,Avrechy,Pontchaillou
41988,train belvezet pernes - camblain,VALID,Belvezet,Pernes - Camblain
41989,la ville de rives est belle,INVALID,,
41990,réserve moi une place pour mauzens-miremont en provenance de chauny,VALID,Chauny,Mauzens-Miremont
41991,Pouilly-sur-Loire - Brou,VALID,Pouilly-sur-Loire,Brou
41992,y a-t-il un tgv jusqu'à vertaizon ?,VALID,,Vertaizon
41993,existe-t-il un aller jusqu'a lunel ?,VALID,,Lunel
41994,c'est quoi le sens de la vie ?,INVALID,,
41995,"bonjour stephanie, comment ca va ?",INVALID,,
41996,il habite à carnoles,INVALID,,
41997,Il me faut un voyage partant de Pont-Sainte-Maxence au Anstaing,VALID,Pont-Sainte-Maxence,Anstaing
41998,Quel temps fai-til à Mundolsheim ?,INVALID,,
41999,billet Montrond-les-Bains depuis Rombas - Clouange,VALID,Rombas - Clouange,Montrond-les-Bains
42000,magalas - saint-denis-de-pile,VALID,Magalas,Saint-Denis-de-Pile
42001,"je dois aller à aubagne pour une réunion, je pars de la rivière-drugeon",VALID,La Rivière-Drugeon,Aubagne
42002,Je cherche mon ami Claire,INVALID,,
42003,y a-t-il un tgv jusqu'a cassis ?,VALID,,Cassis
42004,il habite à breuillet - bruyères-le-châtel,INVALID,,
42005,une place à mormant venant de marly-le-roi,VALID,Marly-le-Roi,Mormant
42006,un trajet au Avord en partant de Bertry,VALID,Bertry,Avord
42007,la ville de nigrandes-le fresne-sur-loire est belle,INVALID,,
42008,il habite à hellemmes,INVALID,,
42009,Quel temps fait-il à Alès ?,INVALID,,
42010,la ville de beautiran est belle,INVALID,,
42011,Trouve-moi un TER entre Bazancourt et Malesherbes,VALID,Bazancourt,Malesherbes
42012,Noyen-sur-Sarthe - Port-Vendres,VALID,Noyen-sur-Sarthe,Port-Vendres
42013,Quel temps fait-il à Cluses ?,INVALID,,
42014,Il me faut un TER au départ de Château-Arnoux-Saint-Auban pour Estavar,VALID,Château-Arnoux-Saint-Auban,Estavar
42015,billet Saverne depuis Merignac Arlac,VALID,Mérignac Arlac,Saverne
42016,Je m'appelle Stephansfeld,INVALID,,
42017,affiche un voyage entre belz - ploemel et fréjus,VALID,Belz - Ploemel,Fréjus
42018,train les abrets - fitilieu ermont - eaubonne,VALID,Les Abrets - Fitilieu,Ermont - Eaubonne
42019,cherche un tgv entre vauzelles et rang-du-fliers - verton - berck,VALID,Vauzelles,Rang-du-Fliers - Verton - Berck
42020,Reserve moi une place pour Mont-sur-Meurthe en provenance de Les Quatre-Routes-du-Lot,VALID,Les Quatre-Routes-du-Lot,Mont-sur-Meurthe
42021,y a-t-il un voyage en direction de namps - quevauvillers ?,VALID,,Namps - Quevauvillers
42022,train sin-le-noble willer-sur-thur,VALID,Sin-le-Noble,Willer-sur-Thur
42023,billet Villeneuve-la-Comtesse depuis Chazay - Marcilly,VALID,Chazay - Marcilly,Villeneuve-la-Comtesse
42024,quels sont les un aller au le vernet d'ariège ?,VALID,,Le Vernet d'Ariège
42025,Je m'appelleL e Fauga,INVALID,,
42026,un voyage au Breil-sur-Roya de Sainte-Gauburge,VALID,Sainte-Gauburge,Breil-sur-Roya
42027,Go pour un train entre Trappes et Berthelming,VALID,Trappes,Berthelming
42028,train angers saint-laud villefranche-de-rouergue,VALID,Angers Saint-Laud,Villefranche-de-Rouergue
42029,"Je dois aller à Lure pour une réunion, je pars de Chabanais",VALID,Chabanais,Lure
42030,Trouve-moi une place entre Merignac Arlac et Revin,VALID,Mérignac Arlac,Revin
42031,Quel temps fait-il à Château-Renault ?,INVALID,,
42032,j'ai besoin de un ter venant de culmont - chalindrey en direction de périgueux,VALID,Culmont - Chalindrey,Périgueux
42033,Aubigny-au-Bac - Montfort-l'Amaury - Méré,VALID,Aubigny-au-Bac,Montfort-l'Amaury - Méré
42034,Trouve-moi un TER entre Bédarieux e tLongueville-sur-Scie,VALID,Bédarieux,Longueville-sur-Scie
42035,Est-ce qu'il y a un voyage a destination de Saint-Cyprien ?,VALID,,Saint-Cyprien
42036,un train vers Berlaimont paratnt de Aubin-Saint-Vaast,VALID,Aubin-Saint-Vaast,Berlaimont
42037,Je veux un TGV depuis La Brigue pour La Couronne Caror,VALID,La Brigue,La Couronne Carro
42038,un billet à destination de nuits-saint-georges depuis paris gare du nord,VALID,Paris Gare du Nord,Nuits-Saint-Georges
42039,a quelle heure part un tgv vers foëcy ?,VALID,,Foëcy
42040,il habite à nice saint-augustin,INVALID,,
42041,une place en direction de Saint-Georges-de-Reneins au départ de Saint-Raphaël Valescure,VALID,Saint-Raphaël Valescure,Saint-Georges-de-Reneins
42042,raconte moi une blague,INVALID,,
42043,Est-ce qu'il y a un train pour La Tour-de-Salvagny ?,VALID,,La Tour-de-Salvagny
42044,"Je dois aller à Mâcon pour une réunion, je pars de Lisière Pereire",VALID,Lisière Pereire,Mâcon
42045,train L'Étang-la-Ville Thouars,VALID,L'Étang-la-Ville,Thouars
42046,Réserve moi une place pour Novillars en provenance de Septèmes-les-Vallons,VALID,Septèmes-les-Vallons,Novillars
42047,réserve moi une place pour leucate la franqui en provenance de sillé-le-guillaume,VALID,Sillé-le-Guillaume,Leucate La Franqui
42048,Y a-t-il un train au Salles-Courbatiès ?,VALID,,Salles-Courbatiès
42049,une liasion en direction de Boën-sur-Lignon partant de Lezoux,VALID,Lezoux,Boën-sur-Lignon
42050,billet acheux-franleu depuis angoulins sur mer,VALID,Angoulins sur Mer,Acheux-Franleu
42051,train anstaing saint-georges-d'aurac,VALID,Anstaing,Saint-Georges-d'Aurac
42052,c'est quoi le sens de la vie ?,INVALID,,
42053,Go pour un aller entre Dormans et Neau,VALID,Dormans,Neau
42054,Est-ce qu'il y a un trajet a destination de Colombes ?,VALID,,Colombes
42055,train Porte de Clichy Saint-Jacques-de-la-Lande,VALID,Porte de Clichy,Saint-Jacques-de-la-Lande
42056,un aller-simple pour Distroff du côté de Cloyes-sur-le-Loir,VALID,Cloyes-sur-le-Loir,Distroff
42057,"bonjour noël, comment ça va ?",INVALID,,
42058,Est-ce qu'il y a un aller-simple vers Colroy-Lubine ?,VALID,,Colroy-Lubine
42059,un aller-simple pour Colombes de Le Trayas,VALID,Le Trayas,Colombes
42060,un billet vers Viroflay Rive Gauche au départ de Solliès-Pont,VALID,Solliès-Pont,Viroflay Rive Gauche
42061,Donne-moi un train entre Les Laumes Alésia et Coutras,VALID,Les Laumes Alésia,Coutras
42062,"Je dois aller à Saint-Genouph pour une réunion, je pars de Allassac",VALID,Allassac,Saint-Genouph
42063,je veux une liaison du côté de saint-rambert-d'albon au morez,VALID,Saint-Rambert-d'Albon,Morez
42064,ibllet Marchezais - Broué depuis Chaville Rive Gauche,VALID,Chaville Rive Gauche,Marchezais - Broué
42065,billet Figeac depuis Saitn-Ouen,VALID,Saint-Ouen,Figeac
42066,Je cherche mon ami Adèle,INVALID,,
42067,je voudrais une pizza,INVALID,,
42068,un voyage à Pruniers-en-Sologne depuis Morhange,VALID,Morhange,Pruniers-en-Sologne
42069,un trajet jusqu'à auffay de étaples - le touquet,VALID,Étaples - Le Touquet,Auffay
42070,un voyage vers harfleur en partant de albi,VALID,Albi,Harfleur
42071,sors-moi un billet entre menil flin et saint-florent-sur-cher,VALID,Ménil Flin,Saint-Florent-sur-Cher
42072,quel temps fait-ilà  génelard ?,INVALID,,
42073,y a-t-il un tgv à longuyon ?,VALID,,Longuyon
42074,train Sainte-Lizaigne Épluches,VALID,Sainte-Lizaigne,Épluches
42075,je voudrais une pizza,INVALID,,
42076,un billet à Sucé-sur-Erdre venant de La Plaine Stade de France  -Saint-Denis - Aubervilliers,VALID,La Plaine Stade de France - Saint-Denis - Aubervilliers,Sucé-sur-Erdre
42077,je voudrais une pizza,INVALID,,
42078,quels sont les un aller à destination de émerainville - pontault-combault ?,VALID,,Émerainville - Pontault-Combault
42079,Je veux une place de Suresnes Mont Valérien vers Morbier,VALID,Suresnes Mont Valérien,Morbier
42080,a quelle heure part un tgv en direction de generac ?,VALID,,Générac
42081,raconte moi une blague,INVALID,,
42082,Cherche un TER entre Beau Marais et Donchery,VALID,Beau Marais,Donchery
42083,réserve moi une place pour dieupentale en provenance de tillières,VALID,Tillières,Dieupentale
42084,Louroux-de-Bouble - Flaxlanden,VALID,Louroux-de-Bouble,Flaxlanden
42085,"Je dois aller a Aguilcourt - Variscourt pour une reunion, je pars de Nice Saint-Augustin",VALID,Nice Saint-Augustin,Aguilcourt - Variscourt
42086,billet Villefranche-sur-Mer depuis Brignac,VALID,Brignac,Villefranche-sur-Mer
42087,est-ce qu'il y a un ter vers lorraine tgv ?,VALID,,Lorraine TGV
42088,train einvaux luxe,VALID,Einvaux,Luxé
42089,romilly-la-puthenaye - cerbère,VALID,Romilly-la-Puthenaye,Cerbère
42090,J'ai besoin de un TGV depuis Baume-les-Dames en direction de La Ferté-Saint-Aubin,VALID,Baume-les-Dames,La Ferté-Saint-Aubin
42091,réserve moi une place pour loriol-sur-drôme en provenance de saint-aunès,VALID,Saint-Aunès,Loriol-sur-Drôme
42092,trouve-moi un trajet entre oissel et saint-blaise-la-roche poutay,VALID,Oissel,Saint-Blaise-la-Roche Poutay
42093,Je souhaite un trajet de Chenonceaux a destination de Baroncourt,VALID,Chenonceaux,Baroncourt
42094,Reserve moi une place pour La Ferte-Imbault en provenance de Pont d'Ardres,VALID,Pont d'Ardres,La Ferté-Imbault
42095,train tacoignières - richebourg dives-sur-mer port guillaume,VALID,Tacoignières - Richebourg,Dives-sur-Mer Port Guillaume
42096,Réserve moi une place pour Saint-Geniès-de-Malgoirès en provenance de Peyrehorade,VALID,Peyrehorade,Saint-Geniès-de-Malgoirès
42097,train Sain-Bel St-Martin-du-Vivier,VALID,Sain-Bel,St-Martin-du-Vivier
42098,Je m'appelle Illfurth,INVALID,,
42099,quels sont les une liaison à destination de musée d'orsay ?,VALID,,Musée d'Orsay
42100,la ville de cordes - vindrac est belle,INVALID,,
42101,cherche un trajet entre valergues - lansargues et saint-denis-les-martel,VALID,Valergues - Lansargues,Saint-Denis-lès-Martel
42102,Donne-moi un billet entre Vulaines-sur-Seine - Samoreau et Villefranche-sur-Cher,VALID,Vulaines-sur-Seine - Samoreau,Villefranche-sur-Cher
42103,je m'appelle chartrettes,INVALID,,
42104,réserve moi une place pour lamonzie-saint-martin en provenance de la penne-sur-huveaune,VALID,La Penne-sur-Huveaune,Lamonzie-Saint-Martin
42105,"je dois aller à fontenay-le-fleury pour une réunion, je pars de chalon-sur-saône",VALID,Chalon-sur-Saône,Fontenay-le-Fleury
42106,billet pont-de-l'arche depuis rodez,VALID,Rodez,Pont-de-l'Arche
42107,billet nonancourt depuis gadagne,VALID,Gadagne,Nonancourt
42108,je voudrais une pizza,INVALID,,
42109,existe-t-il une place en direction de fleurville - pont-de-vaux ?,VALID,,Fleurville - Pont-de-Vaux
42110,réserve moi une place pour lisière pereire en provenance de penthièvre,VALID,Penthièvre,Lisière Pereire
42111,je cherche mon ami élodie,INVALID,,
42112,quels sont les une liaison jusqu'à wisches ?,VALID,,Wisches
42113,Bolbec-Nointot - Vierzon,VALID,Bolbec-Nointot,Vierzon
42114,billet Gundershoffen depuis Montluçon,VALID,Montluçon,Gundershoffen
42115,y -at-il un tgv vers la brohinière ?,VALID,,La Brohinière
42116,nogent - le perreux - ilbourne,VALID,Nogent - Le Perreux,Libourne
42117,Je cherche mon ami Margot,INVALID,,
42118,billet maroeuil depuis joncet,VALID,Joncet,Maroeuil
42119,Boussy-Saint-Antoine - Les Laumes Alesia,VALID,Boussy-Saint-Antoine,Les Laumes Alésia
42120,"je dois aller à la bohalle pour une réunion, je pars de nieppe",VALID,Nieppe,La Bohalle
42121,C'est quoi le sens de la vie ?,INVALID,,
42122,Je cherche un train de Mery-sur-Oise pour Ferrieres - Fontenay,VALID,Méry-sur-Oise,Ferrières - Fontenay
42123,y a-t-il un train au massy tgv ?,VALID,,Massy TGV
42124,Y a-t-il un aller-simple jusqu'à Mulhouse Musées ?,VALID,,Mulhouse Musées
42125,saint-médard-sur-ille - elbeuf - saint-aubin,VALID,Saint-Médard-sur-Ille,Elbeuf - Saint-Aubin
42126,Sors-moi un voyage entre Châteauroux et La Frayère,VALID,Châteauroux,La Frayère
42127,y a-t-li une place pour merxheim ?,VALID,,Merxheim
42128,laroche - migennes - loison-sous-lens,VALID,Laroche - Migennes,Loison-sous-Lens
42129,"Je dois aller a Lycee Henri Sellier pour une reunion, je pars de Nurieux-Volognat",VALID,Nurieux-Volognat,Lycée Henri Sellier
42130,remiremont - fouday,VALID,Remiremont,Fouday
42131,Trouve-moi un billet entre Dirinon et Illfurth,VALID,Dirinon,Illfurth
42132,quels sont les un ter vers voujeaucourt ?,VALID,,Voujeaucourt
42133,Je m'appelle Teillé,INVALID,,
42134,billet sedan depuis talence médoquine,VALID,Talence Médoquine,Sedan
42135,La ville de Neuvic est belle,INVALID,,
42136,billet hombourg-budange depuis grésy-su-risère,VALID,Grésy-sur-Isère,Hombourg-Budange
42137,reserve moi une place pour beillant en provenance de saint-marcel en dombes,VALID,Saint-Marcel en Dombes,Beillant
42138,sors-moi un ter entre morvillars et bonneville,VALID,Morvillars,Bonneville
42139,Teting-sur-Nied - Houlgate,VALID,Teting-sur-Nied,Houlgate
42140,C'est quoi le sens de la vie ?,INVALID,,
42141,Raconte mo iune blague,INVALID,,
42142,trouve-moi un aller-simple entre saint-germain-du-puy et l'estaque,VALID,Saint-Germain-du-Puy,L'Estaque
42143,billet Nonancourt depuis Traou Nez,VALID,Traou Nez,Nonancourt
42144,affiche un aller entre houdan et saint-étienne carnot,VALID,Houdan,Saint-Étienne Carnot
42145,Quels sont les un aller à destination de Sanit-Laurent-en-Grandvaux ?,VALID,,Saint-Laurent-en-Grandvaux
42146,"Bonjour Margaud, comment ca va ?",INVALID,,
42147,réserve moi une place pour pont-saint-esprit en provenance de collonges - fontaines,VALID,Collonges - Fontaines,Pont-Saint-Esprit
42148,Go pour un aller entre Bidarray Pont Noblia et Neuville Université,VALID,Bidarray Pont Noblia,Neuville Université
42149,billet bailleul depuis marmagne,VALID,Marmagne,Bailleul
42150,train Turckheim Châteaubriant,VALID,Turckheim,Châteaubriant
42151,Réserve moi une place puor Yerres en provenance de Nézel - Aulnay,VALID,Nézel - Aulnay,Yerres
42152,La Rochelle - La Meyze,VALID,La Rochelle,La Meyze
42153,existe-t-il une place à ebersheim ?,VALID,,Ebersheim
42154,Trouve-moi un trajet entre St-Sever et Pont de la Deûle,VALID,St-Sever,Pont de la Deûle
42155,Quels sont les un TER au Neussargues ?,VALID,,Neussargues
42156,Casino Lacroix Laval - Sain-tÉtienne La Terrasse,VALID,Casino Lacroix Laval,Saint-Étienne La Terrasse
42157,train plouaret trégor limeyrat,VALID,Plouaret Trégor,Limeyrat
42158,la ville de autun est belle,INVALID,,
42159,Avallon - Marsac-sur-L'isle,VALID,Avallon,Marsac-sur-L'isle
42160,train Saint-Martin-du-Mont La Baule-Escoublac,VALID,Saint-Martin-du-Mont,La Baule-Escoublac
42161,"Bonjour Alex, comment ca va ?",INVALID,,
42162,Quels sont les un trajet au Isbergues ?,VALID,,Isbergues
42163,billet Bidos depuis Chatel-Censoir,VALID,Châtel-Censoir,Bidos
42164,un aller pour leucate la franqui de commercy,VALID,Commercy,Leucate La Franqui
42165,billet ludres depuis baziège,VALID,Baziège,Ludres
42166,villeperdue - chevremont,VALID,Villeperdue,Chèvremont
42167,un aller à pont du garigliano - hôpital européen georges pompidou au départ de halsou - larressore,VALID,Halsou - Larressore,Pont du Garigliano - Hôpital Européen Georges Pompidou
42168,y a-t-il un train pour nogent-l'artaud - charly ?,VALID,,Nogent-l'Artaud - Charly
42169,"Je dois aller a Montauban-de-Bretagne pour une reunion, je pars de Esbly",VALID,Esbly,Montauban-de-Bretagne
42170,Jœuf - Manduel-Redessan,VALID,Jœuf,Manduel-Redessan
42171,je cherche un voyage partant de lamarche en direction de vions - chanaz,VALID,Lamarche,Vions - Chanaz
42172,billet pontorson - mont-saint-michel depuis orgerus - béhoust,VALID,Orgerus - Béhoust,Pontorson - Mont-Saint-Michel
42173,trouve-moi un aller-simple entre saint-nazaire et la norville - saint-germain-les-arapjon,VALID,Saint-Nazaire,La Norville - Saint-Germain-lès-Arpajon
42174,"Je dois aller à Audrieu pour une réunion, je pars de Turenne",VALID,Turenne,Audrieu
42175,il me faut un train du cote de les tines a destination de saint-laurent-en-grandvaux,VALID,Les Tines,Saint-Laurent-en-Grandvaux
42176,il habite à aimargues,INVALID,,
42177,existe-t-il un ter vers chepy-valines ?,VALID,,Chepy-Valines
42178,un tgv pour seltz venant de fère-en-tardenois,VALID,Fère-en-Tardenois,Seltz
42179,Reserve moi une place pour Weyersheim en provenance de La Riviere de Mansac,VALID,La Rivière de Mansac,Weyersheim
42180,train Commercy Heiligenberg - Mollkirch,VALID,Commercy,Heiligenberg - Mollkirch
42181,existe-t-il une liaison vers neussargues ?,VALID,,Neussargues
42182,donne-moi un aller-simple entre tarbes et mesves - bulcy,VALID,Tarbes,Mesves - Bulcy
42183,quel temps fait-il a chaingy fourneaxu plage ?,INVALID,,
42184,Réserve moi une place pour Saint-Amand-les-Eaux en provenance de Landry,VALID,Landry,Saint-Amand-les-Eaux
42185,billet gestel depuis sérifonatine,VALID,Sérifontaine,Gestel
42186,"Je dois aller à Longjumeau pour une réunion, je pars de Pantin",VALID,Pantin,Longjumeau
42187,quels sont les un ter a dommartin - remiencourt ?,VALID,,Dommartin - Remiencourt
42188,Affiche un train entre Bréval et Sèvres Rive Gauche,VALID,Bréval,Sèvres Rive Gauche
42189,un billet au Gemeaux depuis Le Havre,VALID,Le Havre,Gemeaux
42190,il me faut un ter au départ de clermont la pardieu à la valbonne,VALID,Clermont La Pardieu,La Valbonne
42191,j'ai besoin de une place depuis aytré plage jusqu'à valognes,VALID,Aytré Plage,Valognes
42192,billet Arengosse depuis Longpré-les-Corps-Saints,VALID,Longpré-les-Corps-Saints,Arengosse
42193,train Montauban-de-Bretagne Aubusson,VALID,Montauban-de-Bretagne,Aubusson
42194,Raconte moi une blague,INVALID,,
42195,billet labouheyre depuis port-brillet,VALID,Port-Brillet,Labouheyre
42196,a quelle heure part une liaison à bains-les-bains ?,VALID,,Bains-les-Bains
42197,Il habite à Escaudœuvres,INVALID,,
42198,Donne-moi un trajet entre Valmondois et Marmande,VALID,Valmondois,Marmande
42199,y a-t-il une liaison jusqu'a valergues - lansargues ?,VALID,,Valergues - Lansargues
42200,Est-ce qu'il y a un TGV jusqu'à Verzeille ?,VALID,,Verzeille
42201,Sors-moi une place entre Villefranche-sur-Mer et Chambly,VALID,Villefranche-sur-Mer,Chambly
42202,je voudrais une pizza,INVALID,,
42203,donne-moi une liaison entre montrichard et gardanne,VALID,Montrichard,Gardanne
42204,"je dois aller à nangis pour une réunion, je pars de vieux-thann zone industrielle",VALID,Vieux-Thann Zone Industrielle,Nangis
42205,un aller à St-Pol-de-Léon au départ de Montfavet,VALID,Montfavet,St-Pol-de-Léon
42206,une liaison vers monsempron-libos venant de laillé,VALID,Laillé,Monsempron-Libos
42207,billet Sarreguemines depuis Sainte-Eulalie - Crabon-Blanc,VALID,Sainte-Eulalie - Carbon-Blanc,Sarreguemines
42208,Réserve moi une place pour Champlan en provenance de Pérenchies,VALID,Pérenchies,Champlan
42209,"Je dois aller a Chazay - Marcilly pour une reunion, je pars de Dax",VALID,Dax,Chazay - Marcilly
42210,"bonjour adrienne, comment ça va ?",INVALID,,
42211,Je cherche mon ami Martin,INVALID,,
42212,j'aimerais un ter partant de ballancourt-sur-essonne pour tours,VALID,Ballancourt-sur-Essonne,Tours
42213,j'aimerais un aller partant de gueret vers saint-hilaire - brizambourg,VALID,Guéret,Saint-Hilaire - Brizambourg
42214,billet morvillars depuis argentière,VALID,Argentière,Morvillars
42215,réserve moi une place pour varetz en provenance de bailleul-sir-berthoult,VALID,Bailleul-Sir-Berthoult,Varetz
42216,réserve moi une place pour l'etang les sablons en provenance de guéret,VALID,Guéret,L'Etang les Sablons
42217,existe-t-il un tgv pour brive-la-gaillarde ?,VALID,,Brive-la-Gaillarde
42218,je voudrais une pizza,INVALID,,
42219,train machecoul bassens,VALID,Machecoul,Bassens
42220,un aller en direction de la gorp du côté de bayeux,VALID,Bayeux,La Gorp
42221,Réserve moi une place pour Lusignan en provenance de Longueil-Annel,VALID,Longueil-Annel,Lusignan
42222,j'aimerais un aller depuis lubersac en direction de lucé,VALID,Lubersac,Lucé
42223,billet Les Ormes depuis Bouchain,VALID,Bouchain,Les Ormes
42224,Cherche un TER entre Reding et Thouare-sur-Loire,VALID,Réding,Thouaré-sur-Loire
42225,Est-ce qu'il y a une place au Sévérac-d'Aveyron ?,VALID,,Sévérac-d'Aveyron
42226,il me faut un tgv du cote de cernay (val-d'oise) au marsac,VALID,Cernay (Val-d'Oise),Marsac
42227,la ville de baillargues est belle,INVALID,,
42228,Naintré - Firminy,VALID,Naintré,Firminy
42229,billet hagondanged epuis peyrilhac - saint-jouvent,VALID,Peyrilhac - Saint-Jouvent,Hagondange
42230,Est-ce qu'il y a un aller-simple jusqu'à Allée de la Tour Rendez-Vous ?,VALID,,Allée de la Tour Rendez-Vous
42231,raconte moi une blague,INVALID,,
42232,Je m'appelle Chasseneuil-du-Poitou,INVALID,,
42233,recherche un voyage au départ de nézel - aulnay en direction de la brigue,VALID,Nézel - Aulnay,La Brigue
42234,réserve moi une place pour escalquens en provenance de saint-étienne-du-rouvray,VALID,Saint-Étienne-du-Rouvray,Escalquens
42235,raconte moi une blague,INVALID,,
42236,Je m'appelle Bully - Grenay,INVALID,,
42237,"je dois aller à messein pour une réunion, je pars de faulquemont",VALID,Faulquemont,Messein
42238,je voudrais une pizza,INVALID,,
42239,il habite à le pallet,INVALID,,
42240,"Je dois aller a Saint-Laurent-de-la-Pree - Fouras pour une reunion, je pars de Villefranche-sur-Cher",VALID,Villefranche-sur-Cher,Saint-Laurent-de-la-Prée - Fouras
42241,"Je dois aller à Hangest-sur-Somme pour une réunion, je pars de Bègles",VALID,Bègles,Hangest-sur-Somme
42242,un billet au Valdahon partant de Le Bouscat - Saint-Germanie,VALID,Le Bouscat - Saint-Germaine,Valdahon
42243,billet lure depuis degagnac,VALID,Dégagnac,Lure
42244,trouve-moi une liaison entre ancenis et yerres,VALID,Ancenis,Yerres
42245,un train au steinbourg venant de voyenne,VALID,Voyenne,Steinbourg
42246,billet Gignac - Cressensac depuis Saint-Priest,VALID,Saint-Priest,Gignac - Cressensac
42247,Raconte moi une blague,INVALID,,
42248,billet Le Lioran depuis Ballan-Miré,VALID,Ballan-Miré,Le Lioran
42249,un aller-simple à wacquemoulin depuis la ferté-ebrnard,VALID,La Ferté-Bernard,Wacquemoulin
